transaction_id,user_id,amount,transaction_type,merchant_category,timestamp,transaction_frequency,avg_user_amount,deviation_from_avg,transaction_gap_seconds,account_age_days,failed_attempts,device_type,location,is_foreign_transaction,unusual_amount_flag,velocity_flag,new_device_flag,location_change_flag,night_transaction_flag,is_fraud
T7460,U140,3130.01,transfer,electronics,2026-05-03 14:19:14.308484,3,2266.7849556770084,863.23,2456,1748,0,web,USA,1,0,0,0,0,0,0
T11849,U994,643.77,payment,grocery,2026-05-03 22:13:33.308484,7,773.3016167534688,129.53,3102,280,1,web,USA,1,0,0,0,0,0,0
T8061,U473,2221.63,withdrawal,travel,2026-05-03 17:00:34.308484,2,1472.573588036198,749.06,1071,906,2,mobile,UAE,1,0,0,0,0,0,0
T652,U547,5250.41,withdrawal,travel,2026-05-03 11:30:21.308484,7,2115.7748341434535,3134.64,9716,1729,1,web,Germany,1,1,0,1,0,0,0
T8668,U493,5045.61,payment,fashion,2026-05-03 18:37:35.308484,8,2873.9748188760195,2171.64,1918,1635,2,web,UK,1,0,0,1,1,0,0
T8289,U948,1307.73,withdrawal,electronics,2026-05-03 18:03:45.308484,11,645.6919473228708,662.04,691,1015,2,mobile,USA,1,1,1,0,0,0,0
T1144,U755,1004.87,payment,gaming,2026-05-03 10:56:00.308484,10,683.9532362242271,320.92,8408,1817,0,mobile,India,0,0,1,0,0,0,0
T7918,U143,1344.27,payment,electronics,2026-05-03 15:16:45.308484,5,1571.2535881567458,226.98,2619,198,1,mobile,UK,1,0,0,0,1,0,0
T8527,U117,1697.0,withdrawal,electronics,2026-05-03 19:48:46.308484,7,2680.4416709128777,983.44,3108,823,0,web,UAE,1,0,0,0,0,0,0
T10874,U176,1550.76,payment,travel,2026-05-03 16:46:37.308484,10,2012.0299747714641,461.27,1591,446,1,web,Germany,1,0,1,0,0,0,0
T11613,U1111,1395.53,payment,travel,2026-05-03 16:33:51.308484,7,1823.2188785007872,427.69,4159,33,0,web,UK,1,0,0,0,0,0,0
T4270,U470,2131.59,transfer,fashion,2026-05-03 13:55:48.308484,6,1776.3902469533864,355.2,3316,1018,2,web,India,0,0,0,1,0,0,0
T391,U336,2636.32,transfer,fashion,2026-05-03 11:43:36.308484,8,2281.944190542077,354.38,7348,528,3,mobile,USA,1,0,0,0,0,0,0
T4998,U527,1522.77,payment,fashion,2026-05-03 11:26:49.308484,6,1575.5384469576027,52.77,1186,1774,2,mobile,India,0,0,0,0,1,0,0
T3448,U747,414.61,payment,electronics,2026-05-03 09:52:22.308484,3,1861.740741118966,1447.13,1211,1499,1,web,USA,1,0,0,1,0,0,0
T1665,U223,2047.44,withdrawal,fashion,2026-05-03 13:00:23.308484,3,2380.9036059934806,333.46,715,676,1,web,USA,1,0,0,0,1,0,1
T8190,U1116,3858.5,payment,gaming,2026-05-03 14:12:26.308484,2,2447.091047936683,1411.41,1910,88,2,mobile,UAE,1,0,0,1,1,0,0
T11109,U552,50.0,transfer,grocery,2026-05-03 14:25:01.308484,1,2100.0683395149836,2050.07,1660,372,1,mobile,UK,1,0,0,0,0,0,0
T10434,U854,829.3,transfer,grocery,2026-05-03 13:19:58.308484,1,2839.6186066217033,2010.32,104,345,1,mobile,India,0,0,0,0,0,0,0
T10891,U705,232.74,payment,gaming,2026-05-03 18:08:23.308484,7,606.5359738677815,373.8,2710,224,0,mobile,USA,1,0,0,0,0,0,0
T1338,U1130,1428.24,payment,fashion,2026-05-03 12:02:49.308484,10,1563.577985640864,135.34,4854,273,0,web,UK,1,0,1,0,0,0,0
T6938,U629,3137.88,payment,fashion,2026-05-03 13:31:02.308484,4,2601.45163390427,536.43,2896,676,1,web,USA,1,0,0,0,0,0,0
T5972,U671,649.79,withdrawal,grocery,2026-05-03 16:43:32.308484,9,763.203022715767,113.41,4619,1277,0,mobile,India,0,0,1,1,0,0,0
T11869,U106,1135.36,transfer,electronics,2026-05-03 17:48:22.308484,11,984.676884782706,150.68,483,695,2,mobile,UK,1,0,1,0,0,0,0
T2740,U344,1804.98,payment,gaming,2026-05-03 12:40:08.308484,2,1199.2375333924415,605.74,2918,1468,2,mobile,India,0,0,0,1,1,0,0
T7421,U346,1253.94,transfer,electronics,2026-05-03 12:45:01.308484,5,1177.8386154559382,76.1,2691,722,0,web,UK,1,0,0,0,0,0,0
T4714,U509,1093.71,transfer,fashion,2026-05-03 13:06:21.308484,5,1173.9235794233578,80.21,257,1209,0,web,Germany,1,0,0,0,0,0,0
T3371,U1154,3634.71,withdrawal,grocery,2026-05-03 14:38:12.308484,1,2412.142622762603,1222.57,3445,1144,3,mobile,Germany,1,0,0,0,0,0,0
T5893,U579,481.67,transfer,travel,2026-05-03 13:32:01.308484,2,606.2859647614855,124.62,1702,1900,0,mobile,India,0,0,0,0,0,0,0
T10878,U116,2257.38,withdrawal,gaming,2026-05-03 20:11:03.308484,9,2134.953478388126,122.43,1373,544,4,mobile,UK,1,0,1,0,0,0,0
T9643,U38,1996.53,transfer,fashion,2026-05-03 14:19:57.308484,1,1326.2811751526422,670.25,1993,1314,1,mobile,USA,1,0,0,0,0,0,0
T3620,U394,350.91,payment,grocery,2026-05-03 12:39:21.308484,11,510.2829039727434,159.37,4265,615,0,web,USA,1,0,1,1,0,0,0
T2409,U350,1013.17,payment,fashion,2026-05-03 12:14:06.308484,9,963.0392953764026,50.13,3857,1334,1,web,India,0,0,1,0,0,0,0
T5088,U298,1931.89,payment,grocery,2026-05-03 12:57:22.308484,9,2920.8539892721487,988.96,4619,262,0,web,Germany,1,0,1,0,1,0,0
T2171,U808,1024.11,withdrawal,gaming,2026-05-03 12:29:05.308484,4,1410.823461821487,386.71,3852,1371,3,web,UAE,1,0,0,0,0,0,0
T6161,U317,642.46,payment,electronics,2026-05-03 11:31:25.308484,8,1034.9840354076314,392.52,1480,866,1,web,Germany,1,0,0,0,0,0,0
T5600,U761,820.65,payment,travel,2026-05-03 14:30:24.308484,3,1749.0284223656156,928.38,4982,982,1,web,Germany,1,0,0,1,0,0,0
T9080,U719,3877.21,transfer,travel,2026-05-03 15:23:42.308484,10,2658.6328896872205,1218.58,3897,2,1,mobile,USA,1,0,1,0,0,0,1
T9140,U444,2184.01,withdrawal,grocery,2026-05-03 19:58:38.308484,1,2685.0784085999226,501.07,2845,1421,3,mobile,USA,1,0,0,0,0,0,0
T1680,U320,1555.08,payment,fashion,2026-05-03 09:55:02.308484,4,2310.243106930962,755.16,3256,983,1,mobile,UK,1,0,0,0,0,0,0
T6252,U1197,1293.06,payment,grocery,2026-05-03 17:28:07.308484,7,961.4985168721064,331.56,4345,1900,1,web,India,0,0,0,0,0,0,0
T2578,U909,1318.8,payment,grocery,2026-05-03 12:43:06.308484,5,1104.7407601486198,214.06,3191,356,1,web,India,0,0,0,0,0,0,0
T8130,U915,3416.09,withdrawal,gaming,2026-05-03 17:23:30.308484,10,2810.938009720401,605.15,4913,1735,0,mobile,UK,1,0,1,0,0,0,0
T8101,U97,4477.77,withdrawal,gaming,2026-05-03 17:32:27.308484,9,2983.927872724036,1493.84,1046,381,0,mobile,UK,1,0,1,0,0,0,0
T2419,U330,1593.17,withdrawal,electronics,2026-05-03 12:33:23.308484,9,2650.9180866798292,1057.75,4422,613,1,web,UAE,1,0,1,0,1,0,0
T363,U274,2779.92,transfer,electronics,2026-05-03 10:38:24.308484,1,2990.655716312192,210.74,988,860,1,mobile,UK,1,0,0,0,0,0,0
T2581,U1027,1616.77,payment,gaming,2026-05-03 10:28:43.308484,5,1738.0075221275888,121.24,4335,1214,1,mobile,Germany,1,0,0,0,0,0,0
T6178,U784,936.3,payment,gaming,2026-05-03 12:49:32.308484,6,1007.8760949061559,71.58,3206,502,0,mobile,India,0,0,0,0,1,0,0
T4687,U586,770.93,payment,gaming,2026-05-03 12:02:09.308484,10,800.0695566607808,29.14,2856,1578,3,mobile,UAE,1,0,1,1,0,0,0
T9221,U798,1234.96,transfer,gaming,2026-05-03 16:11:19.308484,11,1697.5973791560662,462.64,2527,504,1,mobile,India,0,0,1,1,0,0,0
T5263,U42,1884.11,transfer,grocery,2026-05-03 12:56:27.308484,1,1702.5384135468953,181.57,2125,189,1,web,Germany,1,0,0,1,0,0,0
T4834,U133,1973.56,transfer,travel,2026-05-03 12:43:39.308484,2,2571.1886000580416,597.63,4783,1498,2,mobile,India,0,0,0,1,0,0,0
T4396,U445,140.39,withdrawal,grocery,2026-05-03 12:57:28.308484,5,505.9450773309669,365.56,4562,864,0,web,UAE,1,0,0,1,0,0,0
T3556,U651,932.56,transfer,electronics,2026-05-03 15:14:06.308484,4,1081.7720204436719,149.21,796,449,0,web,USA,1,0,0,0,0,0,0
T9406,U36,3606.47,transfer,gaming,2026-05-03 19:19:39.308484,4,2868.5244316446992,737.95,3796,389,1,mobile,UK,1,0,0,0,0,0,0
T8561,U849,883.14,payment,gaming,2026-05-03 19:23:38.308484,5,1131.5058528842221,248.37,1613,638,2,web,UK,1,0,0,0,0,0,0
T9783,U434,3408.08,withdrawal,travel,2026-05-03 17:35:35.308484,6,2505.8453477085786,902.23,399,1357,1,mobile,India,0,0,0,0,0,0,0
T7989,U26,1364.28,payment,fashion,2026-05-03 14:03:55.308484,3,785.6832968720236,578.6,1636,909,1,web,USA,1,0,0,0,1,0,0
T3759,U451,2755.1,transfer,electronics,2026-05-03 13:55:53.308484,9,2050.343560279739,704.76,1529,726,0,mobile,Germany,1,0,1,0,0,0,0
T4292,U654,3678.58,withdrawal,electronics,2026-05-03 11:33:12.308484,4,2950.8037312577167,727.78,1431,772,2,mobile,UK,1,0,0,1,0,0,0
T1525,U641,3336.49,withdrawal,fashion,2026-05-03 13:06:26.308484,5,2815.535263496422,520.95,3533,398,0,web,UK,1,0,0,1,0,0,0
T8070,U727,1518.49,transfer,electronics,2026-05-03 10:42:20.308484,8,1037.0108679954174,481.48,1375,243,1,web,USA,1,0,0,0,1,0,0
T6806,U690,2578.31,transfer,travel,2026-05-03 14:41:23.308484,1,1401.0894368007625,1177.22,2355,1514,2,mobile,UAE,1,0,0,1,0,0,1
T4374,U882,1125.89,payment,fashion,2026-05-03 15:54:10.308484,3,1308.5628354738394,182.67,1727,926,0,web,Germany,1,0,0,0,0,0,0
T263,U417,3474.04,transfer,gaming,2026-05-03 10:28:53.308484,3,2486.4456967504757,987.59,8598,1694,2,web,India,0,0,0,0,0,0,0
T6915,U928,1968.61,withdrawal,gaming,2026-05-03 16:41:54.308484,7,1215.374083512836,753.24,2124,1113,1,mobile,India,0,0,0,0,0,0,0
T10108,U34,1626.49,withdrawal,gaming,2026-05-03 20:20:06.308484,10,2316.756468074321,690.27,4188,299,4,web,USA,1,0,1,0,0,0,0
T6644,U916,2775.83,payment,gaming,2026-05-03 14:44:33.308484,10,1756.517131764899,1019.31,3573,1100,1,web,India,0,0,1,0,1,0,0
T4160,U314,1815.4,withdrawal,fashion,2026-05-03 12:15:42.308484,9,1693.950710173347,121.45,730,940,1,mobile,USA,1,0,1,0,0,0,0
T2581,U1027,1616.77,payment,gaming,2026-05-03 10:28:43.308484,5,1738.0075221275888,121.24,4335,1214,1,mobile,Germany,1,0,0,0,0,0,0
T8038,U773,2707.85,payment,grocery,2026-05-03 18:46:30.308484,8,1745.684571948637,962.17,1392,687,0,web,USA,1,0,0,1,0,0,0
T5208,U210,1971.33,withdrawal,fashion,2026-05-03 17:05:26.308484,7,2505.604412245247,534.27,4805,530,1,mobile,UAE,1,0,0,1,0,0,0
T8495,U93,1893.15,payment,gaming,2026-05-03 14:08:28.308484,2,1294.7550390771867,598.39,4763,1878,0,web,UK,1,0,0,1,0,0,0
T8376,U449,967.21,transfer,gaming,2026-05-03 11:33:12.308484,2,907.9207587456324,59.29,4823,1908,0,mobile,India,0,0,0,1,0,0,0
T2450,U989,4216.11,payment,fashion,2026-05-03 14:58:43.308484,9,2625.2595695572595,1590.85,4744,30,3,web,USA,1,0,1,0,0,0,1
T7718,U41,3133.18,payment,fashion,2026-05-03 18:33:43.308484,10,1996.8779983676602,1136.3,2271,1521,0,web,Germany,1,0,1,1,0,0,0
T10261,U586,5725.04,transfer,grocery,2026-05-03 16:01:17.308484,8,2905.9707734467315,2819.07,1826,1089,1,mobile,USA,1,0,0,0,0,0,0
T7786,U599,2352.18,transfer,fashion,2026-05-03 14:51:30.308484,7,2759.5083421216636,407.33,4858,1201,1,mobile,UAE,1,0,0,0,0,0,0
T1042,U238,3280.27,payment,grocery,2026-05-03 12:12:03.308484,11,2542.7553325065373,737.51,3348,744,1,web,Germany,1,0,1,0,0,0,0
T7183,U191,497.46,payment,travel,2026-05-03 15:09:34.308484,3,899.2585218363889,401.8,2756,1762,1,web,Germany,1,0,0,1,0,0,0
T11197,U259,1817.95,payment,fashion,2026-05-03 17:38:35.308484,6,1630.1961150061175,187.75,1613,702,0,mobile,India,0,0,0,1,0,0,0
T188,U84,894.44,transfer,gaming,2026-05-03 12:36:23.308484,9,1989.3768204723917,1094.94,7892,73,2,mobile,UK,1,0,1,0,0,0,0
T1466,U22,1618.66,withdrawal,fashion,2026-05-03 12:26:08.308484,4,1004.8454048546646,613.81,5368,95,0,mobile,Germany,1,0,0,0,0,0,0
T2637,U252,2603.81,payment,gaming,2026-05-03 14:35:54.308484,4,2583.8086054524942,20.0,4228,831,0,web,UAE,1,0,0,0,0,0,0
T6290,U601,1508.46,payment,electronics,2026-05-03 12:31:59.308484,1,2313.7815425624694,805.32,2117,663,0,web,Germany,1,0,0,0,0,0,0
T11404,U457,691.26,transfer,gaming,2026-05-03 19:11:14.308484,1,2469.2741569354903,1778.01,3876,1112,0,web,USA,1,0,0,0,1,0,0
T5545,U602,1891.75,payment,fashion,2026-05-03 13:31:59.308484,5,2553.2535897993525,661.5,2714,113,2,mobile,UK,1,0,0,0,0,0,0
T11204,U941,791.8,withdrawal,travel,2026-05-03 12:40:03.308484,5,2321.4737041005674,1529.67,892,405,1,mobile,India,0,0,0,1,0,0,0
T2116,U544,580.53,withdrawal,gaming,2026-05-03 10:27:46.308484,1,560.1675958940134,20.36,1152,94,0,mobile,UK,1,0,0,0,1,0,0
T10633,U984,2430.33,withdrawal,grocery,2026-05-03 17:13:59.308484,2,1530.7324790174296,899.6,3346,1316,1,web,UAE,1,0,0,0,0,0,0
T1654,U678,2061.82,transfer,grocery,2026-05-03 13:13:40.308484,7,1853.0515700822348,208.77,325,1628,3,mobile,India,0,0,0,1,0,0,0
T9092,U1104,3556.65,transfer,grocery,2026-05-03 22:05:12.308484,9,2831.523833945803,725.13,572,1014,1,mobile,USA,1,0,1,0,0,0,1
T4100,U180,318.66,withdrawal,electronics,2026-05-03 11:47:51.308484,10,521.6095537422837,202.95,3366,894,0,mobile,UAE,1,0,1,1,0,0,0
T5811,U963,1512.51,payment,grocery,2026-05-03 17:42:53.308484,2,1518.9380290854015,6.43,2890,1239,2,mobile,Germany,1,0,0,0,0,0,1
T9609,U391,1955.12,payment,grocery,2026-05-03 14:41:09.308484,8,1379.9615251244632,575.16,2789,882,3,mobile,UK,1,0,0,0,0,0,0
T2367,U809,765.42,transfer,travel,2026-05-03 11:24:30.308484,11,1484.2635573225111,718.84,816,213,3,mobile,UAE,1,0,1,0,0,0,1
T3569,U1145,3016.37,withdrawal,grocery,2026-05-03 13:07:59.308484,2,2764.431444300935,251.94,4657,107,0,mobile,USA,1,0,0,1,0,0,0
T3310,U976,646.95,withdrawal,electronics,2026-05-03 15:09:38.308484,1,1693.41220853452,1046.46,438,1449,0,web,Germany,1,0,0,0,0,0,0
T6053,U659,1295.06,withdrawal,fashion,2026-05-03 14:44:54.308484,1,2643.9002458432456,1348.84,2672,61,1,web,India,0,0,0,0,1,0,0
T7687,U476,1470.73,transfer,electronics,2026-05-03 18:20:54.308484,9,1291.0241247102663,179.71,3172,542,4,web,India,0,0,1,0,0,0,0
T410,U508,1657.75,transfer,fashion,2026-05-03 12:27:15.308484,4,2473.523554783964,815.77,6208,1095,0,web,India,0,0,0,0,1,0,0
T9195,U99,2484.16,transfer,grocery,2026-05-03 12:46:22.308484,10,2942.2214328303216,458.06,4342,705,0,mobile,UAE,1,0,1,1,0,0,0
T9417,U598,1410.35,payment,fashion,2026-05-03 14:22:22.308484,1,2058.035475310069,647.69,3438,1236,2,web,UK,1,0,0,0,0,0,0
T1843,U898,3186.76,transfer,grocery,2026-05-03 12:53:40.308484,1,2759.312300934519,427.45,4865,505,0,mobile,Germany,1,0,0,0,0,0,0
T6864,U525,229.43,transfer,travel,2026-05-03 13:34:44.308484,3,2781.1027220201377,2551.67,717,1627,1,web,Germany,1,0,0,0,1,0,0
T7458,U197,3265.32,transfer,gaming,2026-05-03 14:35:06.308484,11,1979.7694792390769,1285.55,4672,1625,2,mobile,USA,1,0,1,1,0,0,0
T1954,U21,1118.09,withdrawal,travel,2026-05-03 11:12:22.308484,6,1139.8841631248256,21.79,1085,323,1,mobile,Germany,1,0,0,0,0,0,0
T4121,U531,2664.55,payment,electronics,2026-05-03 14:05:53.308484,2,2958.3815367555662,293.83,2727,1203,0,mobile,Germany,1,0,0,0,0,0,0
T8240,U753,3209.98,payment,electronics,2026-05-03 17:50:53.308484,10,2347.5374679076704,862.44,954,1847,2,mobile,UAE,1,0,1,0,1,0,0
T2318,U420,2319.95,payment,grocery,2026-05-03 11:15:33.308484,8,1434.2429243405577,885.71,1240,160,4,mobile,UAE,1,0,0,0,1,0,0
T3339,U1086,2801.96,payment,fashion,2026-05-03 12:45:27.308484,10,2854.5628106805134,52.6,4229,761,0,mobile,UAE,1,0,1,0,0,0,0
T3870,U208,1658.33,withdrawal,grocery,2026-05-03 10:08:36.308484,10,1900.0104031381227,241.68,8409,1659,1,web,India,0,0,1,0,0,0,0
T3217,U948,2503.58,transfer,fashion,2026-05-03 12:00:41.308484,4,2115.623754650951,387.96,1330,801,0,web,UK,1,0,0,0,0,0,0
T8306,U372,2136.7,payment,fashion,2026-05-03 16:15:54.308484,1,2669.9684203980933,533.27,4189,990,2,mobile,USA,1,0,0,1,0,0,0
T7089,U482,1383.98,transfer,electronics,2026-05-03 14:36:08.308484,1,2130.389496692809,746.41,815,12,0,web,UAE,1,0,0,0,0,0,0
T2736,U492,2396.62,transfer,grocery,2026-05-03 14:06:45.308484,2,2358.749660710241,37.87,3778,1839,1,mobile,USA,1,0,0,1,0,0,0
T5042,U499,1298.73,payment,gaming,2026-05-03 14:48:09.308484,11,2124.371746927746,825.64,3497,1498,2,mobile,UAE,1,0,1,1,1,0,0
T1290,U721,1267.67,withdrawal,gaming,2026-05-03 12:25:49.308484,7,2782.0971454849378,1514.43,396,1702,0,mobile,India,0,0,0,0,0,0,0
T6299,U886,1958.34,withdrawal,fashion,2026-05-03 12:47:15.308484,6,1572.770707222892,385.57,3202,1159,2,web,Germany,1,0,0,0,0,0,0
T10074,U736,1887.77,withdrawal,gaming,2026-05-03 16:07:28.308484,4,1888.4741944859625,0.7,3547,1336,1,mobile,UAE,1,0,0,0,0,0,0
T10938,U1045,1860.69,withdrawal,grocery,2026-05-03 20:13:52.308484,3,1617.136679106891,243.55,4986,369,2,mobile,Germany,1,0,0,0,0,0,0
T4287,U964,1427.8,payment,electronics,2026-05-03 14:21:49.308484,2,982.6281909768634,445.17,368,1711,0,web,India,0,0,0,1,0,0,0
T7612,U347,526.39,withdrawal,grocery,2026-05-03 16:10:35.308484,3,760.8315660460808,234.44,1156,1691,2,web,India,0,0,0,0,0,0,0
T10076,U138,1288.06,withdrawal,fashion,2026-05-03 16:39:18.308484,9,1865.562509754348,577.5,2853,943,1,web,India,0,0,1,0,0,0,0
T2612,U979,2366.95,withdrawal,travel,2026-05-03 10:49:31.308484,8,2062.633932425916,304.32,1130,1182,0,web,Germany,1,0,0,1,0,0,0
T6702,U744,4569.75,withdrawal,fashion,2026-05-03 12:18:38.308484,2,2441.47852106708,2128.27,4616,214,2,web,India,0,0,0,0,1,0,0
T5563,U278,1406.1,transfer,grocery,2026-05-03 13:59:21.308484,6,2100.8775306853236,694.78,2924,1118,1,mobile,India,0,0,0,0,0,0,0
T9902,U258,3420.47,payment,fashion,2026-05-04 00:03:39.308484,9,2595.5113318046483,824.96,3405,1343,2,web,UK,1,0,1,1,0,1,0
T9185,U678,723.57,payment,electronics,2026-05-03 18:59:34.308484,6,1691.8319604460019,968.26,2767,592,0,web,India,0,0,0,0,0,0,0
T11782,U629,2311.26,payment,gaming,2026-05-03 17:03:05.308484,2,2155.5093300894378,155.75,3327,802,2,web,UAE,1,0,0,0,0,0,0
T1926,U826,1079.28,withdrawal,travel,2026-05-03 12:00:43.308484,5,1128.4350182260346,49.16,2369,543,0,web,Germany,1,0,0,0,1,0,0
T9426,U822,2834.34,transfer,travel,2026-05-03 20:35:48.308484,9,2477.4801692741094,356.86,2078,1278,0,mobile,UAE,1,0,1,0,0,0,0
T6484,U832,1646.92,transfer,grocery,2026-05-03 16:21:35.308484,4,2587.358776854562,940.44,4009,378,0,mobile,UAE,1,0,0,0,0,0,0
T1532,U1014,1523.12,payment,grocery,2026-05-03 11:05:18.308484,8,1569.2322727905116,46.11,2576,1972,0,mobile,UK,1,0,0,0,0,0,0
T4982,U1127,2205.21,transfer,electronics,2026-05-03 13:22:26.308484,9,2830.154863120191,624.94,2840,1068,1,mobile,UAE,1,0,1,0,0,0,0
T6688,U635,2527.01,transfer,gaming,2026-05-03 14:05:27.308484,7,2252.6343815095615,274.38,2225,1537,2,mobile,India,0,0,0,0,0,0,0
T8702,U536,1569.29,withdrawal,grocery,2026-05-03 16:13:37.308484,2,2673.522029251101,1104.23,3525,1378,0,web,UK,1,0,0,0,1,0,1
T6169,U973,1383.2,withdrawal,gaming,2026-05-03 14:10:04.308484,10,1933.2279340067507,550.03,3540,965,1,mobile,UK,1,0,1,1,1,0,1
T11044,U1131,748.92,transfer,fashion,2026-05-03 17:08:19.308484,3,1392.000325075131,643.08,1523,1980,2,web,USA,1,0,0,0,0,0,0
T202,U1135,1713.3,payment,gaming,2026-05-03 11:44:15.308484,9,2385.633860859658,672.33,717,1951,0,mobile,UK,1,0,1,1,0,0,0
T93,U394,4287.86,transfer,electronics,2026-05-03 10:50:16.308484,7,2597.2452161148353,1690.61,8033,1206,1,mobile,USA,1,0,0,1,1,0,0
T6875,U526,50.0,payment,travel,2026-05-03 14:00:00.308484,4,1171.4146091671232,1121.41,752,815,1,web,UAE,1,0,0,0,0,0,0
T8057,U164,1664.79,withdrawal,electronics,2026-05-03 12:24:53.308484,1,2599.243667591562,934.45,1075,367,1,mobile,USA,1,0,0,1,0,0,0
T9988,U406,1330.0,withdrawal,fashion,2026-05-03 20:41:06.308484,3,1333.5174540755756,3.52,2077,823,2,web,UAE,1,0,0,0,0,0,0
T7607,U351,1340.56,withdrawal,fashion,2026-05-03 13:34:44.308484,1,2346.524252671905,1005.96,4952,937,0,mobile,Germany,1,0,0,0,1,0,0
T10986,U570,1463.2,transfer,grocery,2026-05-03 19:26:48.308484,6,1045.2803429594023,417.92,3489,282,0,web,Germany,1,0,0,0,0,0,0
T8467,U324,1698.13,transfer,fashion,2026-05-03 19:12:28.308484,4,1921.4335040684605,223.3,2834,1812,0,mobile,UK,1,0,0,0,0,0,0
T7993,U1179,413.91,withdrawal,fashion,2026-05-03 14:06:44.308484,6,549.8777719619112,135.97,978,1027,0,mobile,UAE,1,0,0,0,1,0,0
T10987,U212,3640.33,payment,travel,2026-05-03 18:20:04.308484,7,2206.7346117262614,1433.6,1238,808,0,mobile,Germany,1,0,0,1,0,0,0
T2882,U385,509.3,payment,fashion,2026-05-03 14:43:17.308484,2,1124.662356798417,615.36,508,999,2,mobile,UK,1,0,0,0,0,0,0
T11379,U1003,2260.28,payment,fashion,2026-05-03 17:28:45.308484,4,1475.9504985717922,784.33,4096,1381,1,mobile,UK,1,0,0,0,0,0,0
T4717,U154,2292.41,transfer,grocery,2026-05-03 09:58:18.308484,2,2432.396229777954,139.99,3308,338,0,mobile,Germany,1,0,0,0,0,0,0
T5148,U893,950.73,withdrawal,electronics,2026-05-03 16:28:39.308484,10,2776.0982928693975,1825.37,4997,1897,1,mobile,India,0,0,1,0,0,0,0
T8197,U32,2009.26,payment,electronics,2026-05-03 14:12:33.308484,10,1400.6597800756604,608.6,4338,1773,3,web,Germany,1,0,1,0,0,0,0
T11540,U175,2914.82,withdrawal,gaming,2026-05-03 17:57:41.308484,6,2077.9903927648375,836.83,3689,157,1,mobile,UK,1,0,0,0,0,0,0
T10211,U804,556.04,transfer,fashion,2026-05-03 20:19:19.308484,6,1028.3671019023127,472.33,57,557,0,mobile,Germany,1,0,0,0,0,0,1
T10596,U24,1615.84,withdrawal,electronics,2026-05-03 17:01:42.308484,6,1951.7783256931464,335.94,4470,768,2,mobile,Germany,1,0,0,1,0,0,0
T8373,U1035,4086.85,transfer,gaming,2026-05-03 16:57:51.308484,9,2914.4581381505045,1172.39,2974,352,0,web,India,0,0,1,0,0,0,0
T8225,U97,184.21,payment,travel,2026-05-03 18:48:36.308484,6,625.6810929221402,441.47,4569,1479,0,web,UK,1,0,0,0,0,0,0
T3758,U876,4920.08,transfer,fashion,2026-05-03 14:37:52.308484,9,2891.812873273527,2028.27,3676,1138,0,mobile,Germany,1,0,1,0,0,0,0
T9688,U482,2543.44,transfer,electronics,2026-05-03 20:45:44.308484,4,2042.5480212839407,500.89,4854,1166,0,web,India,0,0,0,0,1,0,0
T2092,U605,877.79,payment,grocery,2026-05-03 12:53:19.308484,9,570.4601308627922,307.33,579,572,1,mobile,India,0,0,1,1,0,0,0
T10324,U289,4049.56,payment,electronics,2026-05-03 15:08:55.308484,3,2929.900038207672,1119.66,3228,282,0,web,Germany,1,0,0,1,0,0,0
T10252,U50,2533.99,transfer,gaming,2026-05-03 16:25:17.308484,6,2389.360537370868,144.63,3715,1928,1,mobile,UK,1,0,0,1,1,0,0
T9249,U792,2139.18,transfer,travel,2026-05-03 15:45:26.308484,4,2007.0774924470277,132.1,3465,45,1,mobile,UAE,1,0,0,0,0,0,0
T1058,U534,3937.27,transfer,grocery,2026-05-03 13:22:06.308484,2,2783.9450285067373,1153.32,291,1615,1,mobile,UAE,1,0,0,0,0,0,0
T4099,U388,897.19,payment,fashion,2026-05-03 10:58:43.308484,8,1600.223889284573,703.03,3714,1511,1,web,India,0,0,0,0,1,0,0
T2039,U655,1532.03,transfer,fashion,2026-05-03 12:34:21.308484,3,977.9575977432906,554.07,2072,1947,2,mobile,USA,1,0,0,1,0,0,0
T9614,U309,1263.64,withdrawal,fashion,2026-05-03 13:12:31.308484,6,1253.7391975484838,9.9,1666,486,0,mobile,UAE,1,0,0,0,0,0,0
T7642,U627,3006.56,payment,electronics,2026-05-03 18:25:15.308484,6,2538.3879812780806,468.17,3404,1847,2,web,UK,1,0,0,0,0,0,0
T11258,U473,2223.2,withdrawal,fashion,2026-05-03 19:19:52.308484,9,1679.3845107723942,543.82,3364,10,1,mobile,UK,1,0,1,0,1,0,0
T894,U937,836.48,payment,electronics,2026-05-03 12:46:35.308484,2,1261.438415721421,424.96,2392,1362,3,web,USA,1,0,0,1,0,0,0
T8662,U1042,6596.09,payment,travel,2026-05-03 15:29:03.308484,3,2967.9432729052146,3628.15,1508,38,2,mobile,UAE,1,1,0,0,0,0,0
T6932,U652,288.69,withdrawal,travel,2026-05-03 14:14:40.308484,7,1730.3757329162916,1441.69,789,1092,0,web,USA,1,0,0,1,0,0,1
T885,U830,1182.4,payment,fashion,2026-05-03 10:10:29.308484,8,2144.4719500904653,962.07,6405,528,1,web,India,0,0,0,1,0,0,0
T3211,U973,424.83,withdrawal,electronics,2026-05-03 13:04:48.308484,2,718.4501562987273,293.62,2186,1853,6,web,India,0,0,0,0,1,0,0
